Remote,country,country_raw,FCS,FCS_group,LCS_Cat,LCS_crisem,FES,FES_band,Income4,HHSize,HHH_Sex,HHH_Age,HHH_Education,asset_index,earners
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8697986602783203,Severely Food Insecure,Moderately Food Insecure,2,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.4522613286972046,Food Secure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9633890986442566,Severely Food Insecure,Moderately Food Insecure,2,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.9191015958786011,Severely Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.18203547596931458,Food Secure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.9547513723373413,Severely Food Insecure,Marginally Food Secure,6,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.8168267607688904,Severely Food Insecure,Marginally Food Secure,10,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8386297225952148,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8176862597465515,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8636913895606995,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.8692852258682251,Severely Food Insecure,Marginally Food Secure,7,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8220078945159912,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.9603983759880066,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9354568719863892,Severely Food Insecure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.3842265009880066,Food Secure,Marginally Food Secure,11,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7814326286315918,Severely Food Insecure,Marginally Food Secure,1,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9032727479934692,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Food Secure,Emergencies coping strategies,FALSE,0.6585366129875183,Moderately Food Insecure,Marginally Food Secure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.9041095972061157,Severely Food Insecure,Severely Food Insecure,8,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7506968379020691,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.795501708984375,Severely Food Insecure,Marginally Food Secure,2,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7013604640960693,Moderately Food Insecure,Moderately Food Insecure,2,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8139626979827881,Severely Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8861538171768188,Severely Food Insecure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6823104619979858,Moderately Food Insecure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,6,Severely Food Insecure,Crisis coping strategies,FALSE,0.8264462947845459,Severely Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9365941882133484,Severely Food Insecure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.6829865574836731,Moderately Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.6117345094680786,Marginally Food Secure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Emergencies coping strategies,FALSE,0.716068685054779,Moderately Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.5973932147026062,Marginally Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.5321528911590576,Marginally Food Secure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7084512710571289,Moderately Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8148483037948608,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.5938023924827576,Marginally Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9335601925849915,Severely Food Insecure,Moderately Food Insecure,9,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.5660789012908936,Marginally Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.813715398311615,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8900523781776428,Severely Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.550754964351654,Marginally Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8457550406455994,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8646336793899536,Severely Food Insecure,Moderately Food Insecure,2,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5930233001708984,Marginally Food Secure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8404669761657715,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.46153849363327026,Food Secure,Marginally Food Secure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.6909788846969604,Moderately Food Insecure,Marginally Food Secure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.8443363308906555,Severely Food Insecure,Marginally Food Secure,10,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.8090514540672302,Severely Food Insecure,Marginally Food Secure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.8231046795845032,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.6773282885551453,Moderately Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7892670035362244,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.8068965673446655,Severely Food Insecure,Marginally Food Secure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8108108043670654,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.907307505607605,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.9691630005836487,Severely Food Insecure,Marginally Food Secure,5,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Food Secure,Emergencies coping strategies,FALSE,0.8565154075622559,Severely Food Insecure,Marginally Food Secure,18,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.764456033706665,Severely Food Insecure,Marginally Food Secure,15,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7860261797904968,Severely Food Insecure,Marginally Food Secure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8886451125144958,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8874126076698303,Severely Food Insecure,Moderately Food Insecure,9,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.5896551609039307,Marginally Food Secure,Marginally Food Secure,3,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.6755489110946655,Moderately Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.3816254436969757,Food Secure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7179896235466003,Moderately Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,1,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.7890411019325256,Severely Food Insecure,Severely Food Insecure,8,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.4573136866092682,Food Secure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7190847992897034,Moderately Food Insecure,Moderately Food Insecure,11,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.7297297716140747,Moderately Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.5277711749076843,Marginally Food Secure,Moderately Food Insecure,14,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.4067796468734741,Food Secure,Marginally Food Secure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7421514987945557,Moderately Food Insecure,Marginally Food Secure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7326820492744446,Moderately Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.8771929740905762,Severely Food Insecure,Severely Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7828356027603149,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8955223560333252,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.703125,Moderately Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8753180503845215,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7377049326896667,Moderately Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.907680332660675,Severely Food Insecure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Stress coping strategies,FALSE,0.5898464322090149,Marginally Food Secure,Marginally Food Secure,2,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.9244081974029541,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.695652186870575,Moderately Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Stress coping strategies,FALSE,0.8830430507659912,Severely Food Insecure,Marginally Food Secure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.9281275272369385,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.6864940524101257,Moderately Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.836004912853241,Severely Food Insecure,Marginally Food Secure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.9278350472450256,Severely Food Insecure,Moderately Food Insecure,13,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8766344785690308,Severely Food Insecure,Moderately Food Insecure,12,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.9368029832839966,Severely Food Insecure,Marginally Food Secure,4,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.9005810022354126,Severely Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.9560598731040955,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.9419590830802917,Severely Food Insecure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.8076275587081909,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7508324980735779,Severely Food Insecure,Marginally Food Secure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8186810612678528,Severely Food Insecure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8526315689086914,Severely Food Insecure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.6118437051773071,Marginally Food Secure,Marginally Food Secure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Stress coping strategies,FALSE,0.8590415120124817,Severely Food Insecure,Marginally Food Secure,8,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.45823875069618225,Food Secure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8202824592590332,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.19778649508953094,Food Secure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Poor,1,5,Severely Food Insecure,Crisis coping strategies,FALSE,0.9200885891914368,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8609987497329712,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8146736025810242,Severely Food Insecure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.8215608596801758,Severely Food Insecure,Moderately Food Insecure,10,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6581258773803711,Moderately Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8397161364555359,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.8522883057594299,Severely Food Insecure,Marginally Food Secure,10,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8809891939163208,Severely Food Insecure,Moderately Food Insecure,12,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.770804226398468,Severely Food Insecure,Marginally Food Secure,12,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7893197536468506,Severely Food Insecure,Marginally Food Secure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.8123767971992493,Severely Food Insecure,Moderately Food Insecure,15,NA,NA,NA,NA,NA
Remote,Borderline,2,5,Severely Food Insecure,Crisis coping strategies,FALSE,0.9430846571922302,Severely Food Insecure,Severely Food Insecure,14,NA,NA,NA,NA,NA
Remote,Borderline,2,6,Severely Food Insecure,Emergencies coping strategies,FALSE,0.8653846383094788,Severely Food Insecure,Severely Food Insecure,16,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,14,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Marginally Food Secure,Stress coping strategies,FALSE,0,Food Secure,Marginally Food Secure,1,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Marginally Food Secure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7616849541664124,Severely Food Insecure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.7131147384643555,Moderately Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.447761207818985,Food Secure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.5020920038223267,Marginally Food Secure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6301969289779663,Marginally Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.6611465215682983,Moderately Food Insecure,Moderately Food Insecure,10,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.1525423675775528,Food Secure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.9300000071525574,Severely Food Insecure,Moderately Food Insecure,16,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5625,Marginally Food Secure,Moderately Food Insecure,13,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7509702444076538,Severely Food Insecure,Marginally Food Secure,2,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.42268040776252747,Food Secure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Stress coping strategies,FALSE,0.7586206793785095,Severely Food Insecure,Marginally Food Secure,2,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7178841233253479,Moderately Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.529411792755127,Marginally Food Secure,Moderately Food Insecure,2,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7424749135971069,Moderately Food Insecure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7444627285003662,Moderately Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.835654616355896,Severely Food Insecure,Moderately Food Insecure,2,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7458563446998596,Moderately Food Insecure,Moderately Food Insecure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.7868852615356445,Severely Food Insecure,Severely Food Insecure,8,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.9930486679077148,Severely Food Insecure,Severely Food Insecure,5,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7347186207771301,Moderately Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.4615384638309479,Food Secure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.661246120929718,Moderately Food Insecure,Marginally Food Secure,8,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.790996789932251,Severely Food Insecure,Food Secure,8,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7627118229866028,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.6864988803863525,Moderately Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.9702126979827881,Severely Food Insecure,Severely Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.653335690498352,Moderately Food Insecure,Moderately Food Insecure,9,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7521676421165466,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6818181872367859,Moderately Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7287923693656921,Moderately Food Insecure,Moderately Food Insecure,11,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5789473652839661,Marginally Food Secure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.5679579973220825,Marginally Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.5793045163154602,Marginally Food Secure,Marginally Food Secure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.6263107657432556,Marginally Food Secure,Marginally Food Secure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.9278350472450256,Severely Food Insecure,Marginally Food Secure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9146341681480408,Severely Food Insecure,Moderately Food Insecure,2,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8003355860710144,Severely Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8510638475418091,Severely Food Insecure,Moderately Food Insecure,2,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Moderately Food Insecure,Stress coping strategies,FALSE,0.9445544481277466,Severely Food Insecure,Marginally Food Secure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9422186613082886,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.9330143332481384,Severely Food Insecure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
